property_type,society,sector,price,price_per_sqft,area,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,pooja room,store room,others,furnishing_type,luxury_score
flat,dlf the ultima,sector 81,2.21,10365.0,2132.0,3,3,3+,3.0,Relatively New,1.9790441176470588,0,1,0,0,0,1,149
flat,emaar palm gardens,sector 83,1.48,7789.0,1900.0,3,3,3,7.0,Relatively New,1.9790441176470588,0,1,0,0,0,2,66
flat,experion the heartsong,sector 108,0.98,13343.0,734.0,2,3,3,4.0,Relatively New,978.23,1,0,0,0,0,2,135
flat,shapoorji pallonji joyville gurugram,sector 102,2.04,14068.0,1450.0,3,3,3+,1.0,Relatively New,1.9790441176470588,0,0,0,0,0,2,72
flat,orris aster court premier,sector 85,1.5,5859.0,2560.0,4,5,3+,6.0,New Property,2017.0,0,1,0,0,0,0,28
flat,orris aster court premier,sector 85,1.49,5820.0,2560.0,4,5,3+,10.0,Relatively New,2017.0,0,1,0,0,0,0,84
flat,orris aster court premier,sector 85,1.2,5660.0,2120.0,3,4,2,6.0,Relatively New,1650.0,0,1,0,0,0,2,28
flat,shree vardhman flora,sector 90,0.86,6254.0,1375.0,3,4,3,0.0,Relatively New,1525.0,0,1,0,0,0,0,84
flat,orris carnation residency,sector 85,0.9,4531.0,1986.0,4,4,3,8.0,Moderately Old,1575.0,0,0,0,0,0,0,40
flat,saan verdante,sector 95,2.0,10178.0,1965.0,3,4,3+,5.0,New Property,1.9790441176470588,0,1,0,0,0,2,49
flat,tulip violet,sector 69,1.85,9203.0,2010.0,4,4,2,14.0,Relatively New,1770.9251101321586,0,0,0,0,0,0,157
flat,puri emerald bay,sector 104,2.65,15007.0,1766.0,3,4,3,15.0,Relatively New,1766.0,0,1,0,0,0,0,174
flat,emaar gurgaon greens,sector 102,1.5,9090.0,1650.0,3,3,3,7.0,Relatively New,1.9790441176470588,0,0,1,0,0,0,174
flat,ats kocoon,sector 109,1.75,10028.0,1745.0,3,3,3,10.0,Relatively New,1550.0,0,0,1,0,0,0,49
flat,puri emerald bay,sector 104,1.32,8516.0,1550.0,2,2,2,10.0,Relatively New,1365.6387665198238,0,0,0,0,0,2,128
flat,vatika city homes,sector 83,0.8,6060.0,1320.0,2,2,2,8.0,Moderately Old,1162.9955947136564,0,0,0,1,0,2,22
flat,experion the heartsong,sector 108,1.2,6825.0,1758.0,3,2,3+,11.0,Relatively New,1550.0,0,1,1,0,0,0,174
flat,pioneer urban presidia,sector 62,6.5,14987.0,4337.0,4,4,3+,3.0,Moderately Old,3821.145374449339,1,0,0,0,0,2,86
flat,paras dews,sector 106,1.17,6647.0,1760.0,3,4,3+,12.0,Relatively New,1186.0,0,1,0,0,0,2,49
flat,paras dews,sector 106,1.15,6052.0,1900.0,3,4,3,5.0,Relatively New,1305.0,1,1,0,0,0,2,49
flat,la vida by tata housing,sector 113,2.48,14090.0,1760.0,3,3,3+,8.0,New Property,1980.0,0,1,0,0,0,2,79
flat,shri banke bihari society,sector 56,1.35,9642.0,1400.0,3,3,3+,4.0,Old Property,1450.0,0,0,0,0,1,0,174
flat,indiabulls centrum park,sector 103,1.15,8679.0,1325.0,2,2,3,10.0,Relatively New,1.9790441176470588,1,0,0,0,0,0,174
flat,sobha city,sector 108,2.95,14727.0,2003.0,3,4,2,12.0,Relatively New,2003.0,0,0,0,0,0,2,49
flat,m3m merlin,sector 67,3.4,14418.0,2358.0,3,4,3,17.0,Relatively New,2077.533039647577,0,1,0,0,0,0,174
flat,m3m merlin,sector 67,2.8,13671.0,2048.0,3,3,3,2.0,Relatively New,2048.0,0,0,0,1,0,1,174
flat,ats kocoon,sector 109,2.15,10262.0,2095.0,3,4,3,9.0,Relatively New,1845.8149779735684,0,1,0,0,0,2,97
flat,shapoorji pallonji joyville gurugram,sector 102,1.76,10224.0,1721.0,3,3,3,1.0,Relatively New,1490.748898678414,0,0,0,0,0,2,100
flat,puri diplomatic greens,sector 111,3.45,11694.0,2950.0,4,5,3+,10.0,Relatively New,2599.1189427312775,0,1,0,0,0,2,101
flat,indiabulls enigma,sector 110,3.3,9850.0,3350.0,4,5,3,7.0,Relatively New,2951.541850220264,0,1,0,0,0,2,101
flat,ats triumph,sector 104,1.75,7641.0,2290.0,3,4,3+,11.0,Relatively New,2017.6211453744493,0,1,0,0,0,2,110
flat,ats triumph,sector 104,2.78,8825.0,3150.0,4,4,3+,11.0,Relatively New,2775.330396475771,0,1,0,0,0,2,110
flat,paras dews,sector 106,1.42,6029.0,2355.0,4,6,3+,11.0,Relatively New,2074.88986784141,0,1,0,0,0,2,143
flat,shapoorji pallonji joyville gurugram,sector 102,2.4,10545.0,2276.0,4,4,3+,15.0,Relatively New,1904.8458149779735,0,0,0,0,0,2,108
flat,experion the heartsong,sector 108,2.28,8204.0,2779.0,4,5,3+,8.0,Relatively New,2448.458149779736,0,0,0,0,0,2,101
flat,sobha city,sector 108,1.9,13758.0,1381.0,2,2,2,8.0,Relatively New,1216.740088105727,0,0,0,0,0,2,85
flat,sobha city,sector 108,3.25,15685.0,2072.0,3,3,3,12.0,Relatively New,2072.0,0,0,0,0,0,2,99
flat,sbtl caladium,sector 109,1.6,6286.0,2545.0,3,3,3,9.0,Relatively New,2242.2907488986784,0,1,0,0,0,2,75
flat,ats triumph,sector 104,4.45,6846.0,6500.0,4,5,3+,27.0,Relatively New,7701.421800947867,0,0,0,0,0,2,110
flat,m3m woodshire,sector 107,0.82,6002.0,1366.0,2,2,3+,7.0,Relatively New,1203.52422907489,0,0,0,0,0,2,111
flat,signature global solera,sector 107,0.5,7751.0,645.0,3,2,2,6.0,Relatively New,764.218009478673,0,0,0,0,1,2,15
flat,signature global solera,sector 107,0.52,8062.0,645.0,3,2,2,5.0,Relatively New,764.218009478673,0,0,0,0,1,2,15
flat,signature global solera,sector 107,0.28,5725.0,489.0,2,2,2,6.0,Relatively New,579.3838862559242,0,0,0,0,0,2,45
flat,signature global solera,sector 107,0.29,5930.0,489.0,2,2,2,3.0,Relatively New,579.3838862559242,0,0,0,0,0,2,45
flat,experion the heartsong,sector 108,0.97,9238.0,1050.0,2,2,3,10.0,Relatively New,1244.0758293838862,0,1,0,0,0,2,165
flat,m3m woodshire,sector 107,0.8,5856.0,1366.0,2,2,3+,7.0,Relatively New,1203.52422907489,0,0,0,0,0,0,165
flat,emaar gurgaon greens,sector 102,1.45,14179.0,1023.0,3,3,3,10.0,Relatively New,1.9790441176470588,0,1,0,0,0,2,165
flat,laxmi apartment,sector 47,0.55,6470.0,850.0,3,2,1,3.0,Relatively New,1007.1090047393366,0,0,0,0,0,2,0
flat,pareena coban residences,sector 99a,1.1,7096.0,1550.0,2,2,3,9.0,New Property,1.9790441176470588,1,0,0,0,0,2,88
flat,ireo the corridors,sector 67a,1.4,9433.0,1484.0,2,2,2,8.0,Relatively New,1.9790441176470588,1,0,0,0,1,2,90
flat,tulip violet,sector 69,1.42,8998.0,1578.0,3,3,2,8.0,Relatively New,1390.308370044053,0,0,1,0,0,0,94
flat,dlf the primus,sector 82a,2.95,11451.0,2576.0,4,5,3+,10.0,Relatively New,2576.0,0,1,0,0,0,1,174
flat,experion windchants,sector 112,2.6,10651.0,2441.0,2,2,3,8.0,Relatively New,2441.0,0,0,0,0,0,2,168
flat,ansal housing highland park,sector 103,1.1,6242.0,1762.0,3,3,3+,7.0,New Property,1500.0,0,0,0,0,0,2,87
flat,m3m woodshire,sector 107,0.75,5490.0,1366.0,2,2,3+,14.0,Relatively New,1.9790441176470588,0,0,1,0,0,2,174
flat,m3m woodshire,sector 107,1.3,8922.0,1457.0,3,3,3+,4.0,Relatively New,1554.0,0,0,1,0,0,0,174
flat,m3m woodshire,sector 107,1.49,6310.0,2361.0,3,4,3+,5.0,Relatively New,2080.1762114537446,0,1,0,1,0,0,174
flat,godrej oasis,sector 88a,1.19,10162.0,1171.0,2,2,3,15.0,Relatively New,1.9790441176470588,1,0,1,0,0,0,174
flat,godrej oasis,sector 88a,1.15,7116.0,1616.0,2,2,3,14.0,Relatively New,1.9790441176470588,1,0,1,0,0,2,174
flat,satya the hermitage,sector 103,0.99,6655.0,1488.0,3,4,3+,2.0,Relatively New,1.9790441176470588,0,1,1,0,0,2,174
flat,vatika gurgaon,sector 83,0.78,6265.0,1245.0,2,2,2,3.0,Relatively New,850.0,1,0,1,0,0,0,165
flat,vatika gurgaon,sector 83,1.15,5808.0,1980.0,3,3,2,3.0,Relatively New,1350.0,1,1,1,1,0,0,165
flat,raheja vedaanta,sector 108,0.8,4080.0,1961.0,3,3,3,9.0,Relatively New,1619.3832599118944,0,0,1,0,0,2,174
flat,conscient heritage max,sector 102,2.2,10237.0,2149.0,3,4,3+,20.0,Relatively New,1186.0,1,1,0,0,0,0,45
flat,shree arihant apartment,sector 54,1.55,8611.0,1800.0,3,3,3,3.0,Moderately Old,1900.0,0,1,0,0,0,0,109
flat,tulip violet,sector 69,1.55,9822.0,1578.0,3,3,2,0.0,Relatively New,1390.308370044053,0,0,1,0,0,0,129
flat,tulip white,sector 69,0.9,6000.0,1500.0,3,2,3+,1.0,Relatively New,1326.0,0,0,0,0,0,0,149
flat,denso haryana housing society,sector 1A IMT Manesar,0.9,4308.0,2089.0,3,3,3+,5.0,Moderately Old,2475.1184834123223,0,1,0,0,0,2,7
flat,the nav manesar apartment,sector 1,0.85,3953.0,2150.0,3,3,3+,5.0,Moderately Old,1894.273127753304,0,1,0,0,0,2,5
flat,ireo skyon,sector 60,3.0,12484.0,2403.0,3,3,3,5.0,Relatively New,2400.0,0,1,0,0,0,0,174
flat,ireo skyon,sector 60,2.12,15531.0,1365.0,2,2,2,2.0,Relatively New,1350.0,0,0,1,0,0,0,174
flat,umang winter hills,sector 77,1.05,5762.0,1822.0,3,3,3,7.0,Relatively New,1600.0,0,0,0,0,0,2,49
flat,ss the leaf,sector 85,1.65,6852.0,2408.0,3,4,3,9.0,New Property,2121.5859030837005,0,0,1,0,0,2,21
flat,alpha corp gurgaonone,sector 84,1.5,7641.0,1963.0,3,3,3,20.0,Relatively New,1.9790441176470588,0,1,0,0,0,0,37
flat,m3m merlin,sector 67,3.4,14418.0,2358.0,3,4,3+,16.0,Relatively New,2077.533039647577,0,1,0,0,0,0,158
flat,m3m merlin,sector 67,3.5,14843.0,2358.0,3,4,3+,15.0,Relatively New,2077.533039647577,0,1,0,0,0,0,158
flat,ireo victory valley,sector 67,3.15,12846.0,2452.0,3,4,3+,15.0,Relatively New,2160.3524229074887,0,1,1,0,0,0,149
flat,dlf the icon,sector 43,5.25,20388.0,2575.0,4,4,3,9.0,Old Property,2570.0,0,1,1,0,1,2,135
flat,m3m merlin,sector 67,2.78,13580.0,2047.0,3,3,3+,4.0,Relatively New,2047.0,0,0,1,0,0,0,157
flat,ansal heights,sector 92,0.72,4500.0,1600.0,3,3,3,9.0,Relatively New,1700.0,0,1,0,0,0,2,49
flat,professors enclave cghs,sector 56,1.55,7750.0,2000.0,3,3,3+,6.0,Moderately Old,1762.1145374449338,0,1,0,0,0,0,49
flat,ansal maple heights,sector 43,1.5,12658.0,1185.0,3,3,3+,7.0,Old Property,1385.0,0,0,0,1,0,0,174
flat,ireo victory valley,sector 67,3.05,16266.0,1875.0,3,4,2,35.0,Relatively New,2200.0,1,1,0,0,0,0,165
flat,ireo the grand arch,sector 58,3.83,21577.0,1775.0,3,4,2,10.0,Relatively New,2000.0,1,1,0,0,0,0,174
flat,m3m skywalk,sector 74,2.25,13636.0,1650.0,3,3,2,9.0,Relatively New,1938.0,0,1,0,0,0,0,174
flat,vatika gurgaon,sector 83,1.4,7179.0,1950.0,4,4,3,10.0,Relatively New,2310.4265402843603,0,1,0,0,0,2,35
flat,experion windchants,sector 112,3.75,13383.0,2802.0,3,5,3+,22.0,Relatively New,2468.7224669603524,0,1,0,0,0,0,49
flat,capital residences 360,sector 70a,1.51,7641.0,1976.0,3,3,3,7.0,Relatively New,1740.9691629955946,0,1,0,0,0,2,49
flat,bestech park view city,sector 48,2.7,11713.0,2305.0,3,3,3+,7.0,Relatively New,2000.0,1,1,0,0,0,0,174
flat,la vida by tata housing,sector 113,3.35,12444.0,2692.0,4,4,3+,11.0,Relatively New,3189.5734597156397,1,1,0,0,0,0,174
flat,tulip violet,sector 69,1.5,10714.0,1400.0,3,3,2,8.0,Relatively New,1.9790441176470588,0,0,1,0,0,0,174
flat,bestech park view grand spa,sector 81,2.2,8270.0,2660.0,3,4,3+,8.0,Relatively New,1.9790441176470588,0,1,0,0,0,0,165
flat,dlf the primus,sector 82a,2.55,11218.0,2273.0,4,4,3+,14.0,Relatively New,2273.0,0,0,0,0,0,1,44
flat,signature global synera,sector 81,0.45,7525.0,598.0,2,2,2,6.0,Relatively New,708.5308056872038,0,0,0,1,0,0,39
flat,vatika gurgaon,sector 83,1.18,6801.0,1735.0,3,3,2,14.0,Relatively New,1.9790441176470588,0,0,0,0,0,2,26
flat,alpha corp gurgaonone,sector 84,0.85,6692.0,1270.0,2,2,3,6.0,Relatively New,1.9790441176470588,0,0,0,0,0,0,28
flat,alpha corp gurgaonone,sector 84,1.49,7590.0,1963.0,3,3,3,6.0,Relatively New,1.9790441176470588,0,1,0,0,0,2,28
flat,parsvnath exotica,sector 53,6.5,19174.0,3390.0,4,5,3+,10.0,Relatively New,3000.0,1,1,1,0,0,0,174
flat,sare homes,sector 92,1.18,5207.0,2266.0,4,4,3,8.0,Relatively New,2684.834123222749,0,1,0,0,0,2,108
flat,sare homes,sector 92,0.8,5252.0,1523.0,3,3,3,7.0,Relatively New,1804.5023696682465,1,0,0,0,0,0,80
flat,vatika gurgaon,sector 83,1.42,8875.0,1600.0,4,4,3,7.0,Relatively New,2000.0,1,1,0,0,0,2,103
flat,m3m golfestate,sector 65,5.0,16666.0,3000.0,3,3,3,2.0,Relatively New,3245.0,0,1,0,0,0,0,174
flat,dlf the skycourt,sector 86,1.72,8916.0,1929.0,3,3,1,8.0,Relatively New,1699.5594713656387,0,0,0,0,1,0,49
flat,emaar emerald hills,sector 65,1.95,13928.0,1400.0,3,3,3+,1.0,New Property,1658.7677725118483,0,0,0,1,0,0,117
flat,mapsko paradise,sector 83,0.75,5597.0,1340.0,3,3,3,10.0,New Property,1.9790441176470588,0,0,0,0,1,0,49
flat,bptp terra,sector 37d,1.72,7850.0,2191.0,3,3,3+,10.0,Relatively New,1930.396475770925,0,1,0,0,0,2,31
flat,adani m2k oyster grande,sector 102,2.5,7817.0,3198.0,4,5,3+,10.0,Relatively New,2600.0,0,1,1,0,0,0,174
flat,emaar imperial gardens,sector 102,1.7,8395.0,2025.0,3,4,3+,8.0,Relatively New,1750.0,0,1,1,0,0,0,174
flat,unitech fresco,sector 50,1.14,8532.0,1336.0,2,2,2,19.0,Moderately Old,1330.0,0,0,0,0,1,0,174
flat,ansal maple crescent,sector 43,1.35,10037.0,1345.0,3,3,3,2.0,Old Property,1320.0,0,0,0,0,1,0,93
flat,prime habitat,sector 99a,0.27,6049.0,446.0,2,2,1,10.0,Relatively New,530.8056872037915,0,0,0,0,0,2,67
flat,dlf new town heights,sector 86,1.4,5942.0,2356.0,4,4,3+,20.0,Relatively New,2075.7709251101323,0,1,1,0,0,2,65
flat,dlf new town heights,sector 86,1.25,6476.0,1930.0,3,4,3+,2.0,Relatively New,1700.4405286343613,0,1,1,0,0,2,65
flat,ss the leaf,sector 85,1.18,10727.0,1100.0,2,2,3,9.0,Relatively New,1700.0,1,0,0,0,0,0,150
flat,ss the leaf,sector 85,1.1,9565.0,1150.0,2,2,3,10.0,Relatively New,1600.0,0,0,1,0,0,2,150
flat,m3m woodshire,sector 107,1.21,6227.0,1943.0,3,3,3,7.0,Moderately Old,1.9790441176470588,0,0,0,0,0,0,126
flat,indiabulls enigma,sector 110,3.45,10147.0,3400.0,4,4,3,9.0,Moderately Old,2995.5947136563877,0,1,0,0,0,0,125
flat,shapoorji pallonji joyville gurugram,sector 102,1.95,10529.0,1852.0,3,3,3,10.0,Relatively New,1631.7180616740088,0,0,0,0,0,2,59
flat,puri diplomatic greens,sector 111,3.65,12372.0,2950.0,4,5,3+,17.0,Moderately Old,2599.1189427312775,0,1,0,0,0,0,132
flat,dlf regency park,sector 28,2.3,11817.0,1946.0,3,3,3,7.0,Moderately Old,1777.0,0,1,0,0,0,2,117
flat,emaar mgf the palm drive,sector 66,3.4,15454.0,2200.0,3,4,3,9.0,Relatively New,2200.0,0,1,0,1,0,0,96
flat,eldeco accolade,sector 48,1.14,6530.0,1746.0,3,3,3+,4.0,Relatively New,1.9790441176470588,0,0,0,0,0,2,157
flat,eldeco accolade,sector 48,0.96,6571.0,1461.0,2,2,3+,14.0,Relatively New,1.9790441176470588,1,0,0,0,0,2,151
flat,la vida by tata housing,sector 113,3.05,15561.0,1960.0,3,4,3,3.0,Relatively New,2150.0,0,1,0,0,0,2,174
flat,la vida by tata housing,sector 113,2.35,13352.0,1760.0,3,4,3,3.0,Relatively New,1930.0,0,1,0,0,0,2,174
flat,pareena coban residences,sector 99a,1.05,6774.0,1550.0,2,2,3,2.0,Relatively New,1390.0,1,0,0,0,0,2,49
flat,pareena coban residences,sector 99a,1.02,8793.0,1160.0,2,2,3,3.0,Relatively New,1430.0,1,0,0,0,0,2,174
flat,pareena coban residences,sector 99a,1.08,6625.0,1630.0,3,5,3,2.0,Relatively New,1750.0,0,1,0,0,1,2,49
flat,tata gurgaon gateway,sector 113,1.75,10443.0,1676.0,2,2,2,10.0,Relatively New,1392.0704845814978,1,0,0,0,0,2,104
flat,tata gurgaon gateway,sector 113,2.45,10786.0,2271.0,3,3,3,8.0,Relatively New,1960.352422907489,0,0,0,0,0,2,110
flat,tata gurgaon gateway,sector 113,6.0,9139.0,6565.0,5,6,3+,24.0,Moderately Old,7778.436018957346,0,0,0,0,0,2,117
flat,ats kocoon,sector 109,1.68,9627.0,1745.0,3,3,3,8.0,Relatively New,1537.444933920705,0,0,0,0,0,2,142
flat,shapoorji pallonji joyville gurugram,sector 102,1.26,10041.0,1255.0,2,2,2,10.0,Relatively New,1070.4845814977973,0,0,0,0,0,2,108
flat,conscient heritage max,sector 102,1.82,9011.0,2020.0,3,4,3+,12.0,Relatively New,1711.0132158590309,0,1,0,0,0,2,101
flat,puri diplomatic greens,sector 111,2.58,11727.0,2200.0,3,4,2,9.0,Relatively New,2200.0,0,1,0,0,0,2,101
flat,la vida by tata housing,sector 113,1.75,10489.0,1668.0,2,2,3,10.0,Relatively New,1385.9030837004404,1,0,0,0,0,2,93
flat,sobha city,sector 108,2.6,15195.0,1711.0,3,3,2,8.0,Relatively New,1711.0,0,0,0,0,0,2,99
flat,sobha city,sector 108,2.9,14478.0,2003.0,3,4,2,11.0,Relatively New,2003.0,0,0,0,0,0,2,108
flat,m3m woodshire,sector 107,1.4,5929.0,2361.0,3,4,3+,6.0,Relatively New,2080.1762114537446,0,1,0,0,0,2,117
flat,ats tourmaline,sector 109,2.95,9365.0,3150.0,4,5,3+,10.0,Relatively New,2775.330396475771,0,1,0,0,0,2,101
flat,ats tourmaline,sector 109,2.25,8704.0,2585.0,3,4,3,14.0,Relatively New,2277.533039647577,0,1,0,0,0,2,101
flat,ats tourmaline,sector 109,1.4,8000.0,1750.0,3,3,3+,9.0,Relatively New,1541.8502202643172,0,0,0,0,0,2,95
flat,sbtl caladium,sector 109,1.26,6542.0,1926.0,3,2,3,8.0,Relatively New,1656.387665198238,0,0,0,0,0,2,103
flat,tulip violet,sector 69,1.7,8623.0,1971.0,4,4,1,12.0,Relatively New,1735.6828193832598,0,0,0,0,0,2,88
flat,tulip violet,sector 69,1.43,9039.0,1582.0,3,3,2,1.0,Relatively New,1390.308370044053,0,0,1,0,0,2,102
flat,tulip violet,sector 69,1.3,8283.0,1569.0,3,3,1,12.0,Relatively New,1381.4977973568282,0,0,1,0,0,2,86
flat,tulip violet,sector 69,1.32,8411.0,1569.0,3,3,1,12.0,Relatively New,1381.4977973568282,0,0,1,0,0,2,86
flat,tulip violet,sector 69,2.0,9950.0,2010.0,4,4,2,0.0,Relatively New,1770.9251101321586,0,0,0,0,0,2,95
flat,tulip violet,sector 69,1.43,8886.0,1609.0,3,3,2,1.0,Relatively New,1416.740088105727,0,0,1,0,0,2,86
flat,dlf the ultima,sector 81,3.46,12047.0,2872.0,4,4,3+,10.0,New Property,2530.396475770925,0,1,0,0,0,1,161
flat,dlf the ultima,sector 81,2.25,10553.0,2132.0,3,3,3+,6.0,New Property,1878.4140969162995,0,1,0,0,0,1,168
flat,ats kocoon,sector 109,1.7,9742.0,1745.0,3,3,3,21.0,Moderately Old,1550.0,0,0,0,0,0,2,49
flat,sbtl caladium,sector 109,1.8,7072.0,2545.0,3,3,3+,10.0,Relatively New,1.9790441176470588,0,0,0,0,0,2,174
flat,sbtl caladium,sector 109,1.35,7180.0,1880.0,3,2,3+,12.0,Relatively New,1.9790441176470588,0,0,0,0,0,2,128
flat,m3m golfestate,sector 65,5.4,18126.0,2979.0,3,4,3,19.0,Moderately Old,2624.669603524229,1,1,0,0,0,0,174
flat,shree arihant apartment,sector 54,1.55,7380.0,2100.0,3,3,3+,3.0,Moderately Old,2000.0,0,0,1,0,1,0,125
flat,m3m skywalk,sector 74,1.6,9512.0,1682.0,2,2,2,26.0,Relatively New,1.9790441176470588,0,0,0,0,0,0,158
flat,the lions cghs,sector 56,2.09,8708.0,2400.0,4,4,3+,7.0,Relatively New,2300.0,0,0,0,0,1,0,125
flat,sunischit apartments,sector 54,1.75,7954.0,2200.0,3,3,3+,6.0,Moderately Old,2100.0,0,1,0,0,0,0,126
flat,emaar palm gardens,sector 83,1.38,8023.0,1720.0,3,3,3,5.0,Relatively New,1350.0,0,1,0,0,0,0,8
flat,emaar mgf emerald floors premier,sector 65,2.25,13636.0,1650.0,3,3,3,3.0,Relatively New,1600.0,1,1,0,0,0,0,49
flat,dlf the ultima,sector 81,2.4,11412.0,2103.0,3,4,3+,19.0,Relatively New,1852.863436123348,0,1,0,0,0,1,174
flat,emaar palm gardens,sector 83,1.72,9052.0,1900.0,3,3,3,4.0,Relatively New,1600.0,0,1,0,0,0,0,165
flat,umang monsoon breeze,sector 78,0.88,4746.0,1854.0,3,4,3,8.0,Moderately Old,1668.0,0,1,1,0,0,2,111
flat,emaar palm gardens,sector 83,3.15,8400.0,3750.0,5,7,3+,15.0,Relatively New,3200.0,0,1,0,0,0,0,165
flat,bptp terra,sector 37d,1.72,9497.0,1811.0,3,3,3,9.0,Relatively New,1.9790441176470588,1,0,0,0,0,0,24
flat,m3m skywalk,sector 74,1.47,10954.0,1342.0,2,2,3,26.0,New Property,1246.6960352422907,0,0,0,0,0,0,31
flat,chd avenue,sector 71,1.1,6104.0,1802.0,3,4,3,3.0,Moderately Old,1587.6651982378855,0,1,0,0,0,2,26
flat,chd avenue,sector 71,1.32,6019.0,2193.0,4,4,3,14.0,Moderately Old,1932.15859030837,0,1,0,0,0,2,65
flat,chd avenue,sector 71,1.3,5531.0,2350.0,4,4,3,5.0,Moderately Old,2070.4845814977975,0,1,0,0,0,2,126
flat,chd avenue,sector 71,1.35,5744.0,2350.0,4,4,3,8.0,Moderately Old,2070.4845814977975,0,1,0,0,0,2,26
flat,bptp mansions park prime,sector 66,3.0,10853.0,2764.0,4,4,3,3.0,Relatively New,2700.0,1,1,1,0,1,0,174
flat,dlf the skycourt,sector 86,1.6,8294.0,1929.0,3,3,3+,9.0,Relatively New,1548.0,0,0,0,0,1,0,167
flat,bestech park view city,sector 49,3.0,12589.0,2383.0,4,4,3,5.0,Moderately Old,2200.0,0,1,1,0,0,0,141
flat,hsiidc sidco aravali,sector 1 imt manesar,0.9,3477.0,2588.0,3,3,3+,8.0,Moderately Old,1900.0,0,1,0,0,0,2,23
flat,sunischit apartments,sector 54,1.75,7954.0,2200.0,3,4,3+,5.0,Moderately Old,1900.0,0,1,0,0,0,0,83
flat,shapoorji pallonji joyville gurugram,sector 102,2.0,10799.0,1852.0,3,3,3,9.0,Relatively New,1631.7180616740088,0,0,0,0,0,2,49
flat,shapoorji pallonji joyville gurugram,sector 102,1.8,10638.0,1692.0,3,3,3,5.0,Relatively New,1490.748898678414,0,0,0,0,0,2,49
flat,ats kocoon,sector 109,1.6,9169.0,1745.0,3,3,3,10.0,Relatively New,1550.0,0,0,0,0,0,2,86
flat,mahindra aura,sector 110 a,1.4,9655.0,1450.0,3,3,3,10.0,Relatively New,1550.0,0,0,0,0,0,0,142
flat,mahindra aura,sector 110 a,1.8,8814.0,2042.0,3,3,3+,7.0,Relatively New,1850.0,0,1,0,0,0,0,136
flat,bestech park view spa next,sector 67,2.7,11489.0,2350.0,4,4,3+,9.0,Moderately Old,2070.4845814977975,0,1,1,0,0,0,149
flat,dlf the skycourt,sector 86,1.55,8031.0,1930.0,3,3,3,5.0,Relatively New,1900.0,0,0,0,0,0,2,49
flat,mapsko royale ville,sector 82,1.15,6424.0,1790.0,3,4,2,15.0,Relatively New,1577.092511013216,0,1,1,0,0,0,104
flat,emaar gurgaon greens,sector 102,1.49,9030.0,1650.0,3,3,3,10.0,Relatively New,1.9790441176470588,0,0,0,0,0,0,159
flat,emaar imperial gardens,sector 102,1.91,9550.0,2000.0,3,4,2,17.0,Relatively New,1.9790441176470588,1,1,0,0,0,0,152
flat,vatika city homes,sector 83,1.05,8571.0,1225.0,3,3,3,8.0,Moderately Old,1.9790441176470588,0,0,1,0,0,0,103
flat,indiabulls centrum park,sector 103,2.14,7443.0,2875.0,4,6,3+,7.0,Relatively New,1.9790441176470588,0,1,0,0,0,2,142
flat,bestech park view residency,sector 1,1.02,7208.0,1415.0,2,2,3,11.0,Moderately Old,1246.6960352422907,0,0,0,0,0,2,92
flat,bestech park view residency,sector 1,0.56,8553.0,655.0,1,1,2,7.0,Moderately Old,770.1421800947868,0,0,0,0,0,2,92
flat,ireo skyon,sector 60,2.5,16129.0,1550.0,2,3,2,4.0,Relatively New,1365.6387665198238,1,0,0,0,0,2,100
flat,pioneer park,sector 61,2.0,11764.0,1700.0,3,3,3,24.0,Moderately Old,1497.7973568281939,0,0,0,0,0,0,75
flat,dhoot time residency,sector 63,2.2,12813.0,1717.0,3,4,3+,8.0,Moderately Old,1512.7753303964757,1,0,0,0,0,0,61
flat,experion the heartsong,sector 108,1.65,8237.0,2003.0,3,4,3,3.0,Moderately Old,1771.32,1,0,0,0,0,0,75
flat,aipl the peaceful homes,sector 70a,1.6,9584.0,1669.0,2,2,2,22.0,Moderately Old,1378.8546255506608,0,0,0,0,0,2,86
flat,vatika the seven lamps,sector 82,0.85,6538.0,1300.0,2,2,2,0.0,Relatively New,1145.374449339207,0,0,0,0,0,0,49
flat,emaar gurgaon greens,sector 102,1.4,8484.0,1650.0,3,3,3,3.0,Relatively New,1.9790441176470588,0,1,0,0,0,2,60
flat,dlf wellington estate,sector 43,2.09,14615.0,1430.0,3,3,2,11.0,Old Property,1259.9118942731277,0,0,0,0,0,0,79
flat,orchid petals,sector 49,2.51,12178.0,2061.0,3,3,3+,7.0,Old Property,2061.0,1,0,0,0,0,0,72
flat,sunischit apartments,sector 54,1.69,7954.0,2125.0,3,3,3+,5.0,Old Property,1938.3259911894272,0,1,0,0,0,0,65
flat,bestech park view residency,sector 1,0.98,6932.0,1414.0,2,2,3,11.0,Moderately Old,1246.6960352422907,0,0,0,0,0,2,83
flat,experion the heartsong,sector 108,2.0,7196.0,2779.0,4,4,3+,10.0,Relatively New,2500.0,0,1,1,0,0,0,174
flat,orchid petals,sector 49,1.95,9972.0,1955.0,3,3,3,2.0,Old Property,1590.308370044053,0,0,0,0,0,0,90
flat,dlf carlton estate,sector 43,2.1,15418.0,1362.0,3,3,1,2.0,Old Property,1200.0,0,0,0,1,0,0,88
